"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","Y_train"
-0.523737215783451,-0.537497684772749,-0.0157952687168851,-0.184434944230726,0.25279544972583,-0.775165716534499,-0.770516218427924,-0.826892739110636,-0.0317272031679749,-0.405785613227636,0.0996774835512042,-0.289154953788966,-0.83385430695489,-0.845904008951038,-0.549160433467478,-0.238839576486498,-0.350701266899705,0.414217320736498,-0.449126152787358,0.931248755659908,-0.997522642835975,0.260705364402384,0.238103073090315,0.385104501154274,-0.557632127311081,-0.361966281197965,0.659535105340183,-0.698522823862731,-0.960973319131881,0.579368064180017,0.551976210361846
-0.490873747787581,-0.479921342675789,-0.539364045782352,-0.236851718715827,-0.177196483097142,-0.360528342296164,-0.446085089448635,-0.49316325095964,-0.541055669076741,-0.727449764963239,0.879433897323906,0.932854398619384,0.943893724586815,-0.188627637922764,0.233670187648386,-0.976311312522739,-0.117050521075726,0.415154094807804,-0.449530238285661,0.565517676062882,0.858038312289864,-0.0322522670030594,-0.71648871479556,0.71312559582293,-0.378931197803468,0.803285423666239,-0.662646903190762,-0.736900062765926,-0.192676939535886,0.607129939366132,-2.80898884095947
0.713856771533883,0.396371441831255,-0.0767611144782787,0.149830364826984,0.894681278851094,0.623279401865562,0.664211703401261,0.553598015736428,-0.715490812435746,-0.803251877892762,-0.689305994659662,0.815682284999639,0.754899732768536,-0.192822554614395,0.838251173961908,-0.790317996405065,0.731556114275008,0.805430631153286,-0.358085913117975,-0.259687376208603,-0.605028103571385,0.803613361902535,0.281020233407617,0.243968978058547,-0.418452814221382,-0.0238213371485472,0.155264189001173,-0.0113628590479493,0.536379021592438,-0.343298545107245,0.946394240742836
0.0697147108699037,0.198986761821445,0.249991457145767,0.155521756932729,0.55819995053152,0.608386352948256,0.2672381936851,0.414697827073098,-0.660878267604858,0.753200109582394,-0.175242070574313,-0.211596887093037,-0.415623959153891,0.513519243802875,0.830397317651659,0.879993909038603,0.938059445936233,0.396326827816665,-0.98055942542851,0.442510033026338,-0.932332114316523,-0.973708188161254,0.691003683954477,-0.084698726888746,-0.0488174357451499,0.618940764572471,-0.918437850195915,-0.0292030866257846,-0.64105732133612,0.822816089261323,-11.1838162985372
-0.142112358324323,0.108610800368373,-0.446257712251842,-0.0764563986317336,0.556662362510194,-0.167234877843977,0.508993534077933,0.0156711632915083,0.110962097998708,0.295928732026368,0.532010755967349,-0.231747816782445,0.28100677812472,0.287056664936244,0.453177667222917,0.5980110662058,0.957530431449413,-0.808104992378503,0.436873954720795,0.363646672572941,-0.14932132139802,-0.67091401387006,-0.699423605576158,-0.74694336950779,0.766502054873854,0.484698756597936,0.350683079101145,-0.749624302610755,0.824124602135271,0.755144144874066,7.79268857821084
-0.0578274170656173,-0.223239785176706,-0.589592484698155,-0.735986158887314,-0.359447703744168,0.451128917305558,-0.826577337495682,-0.0614213491401433,0.522564398124814,-0.00514682941138744,0.578627926763147,0.166388082318008,0.733503645285964,0.573219330050051,0.980077683925629,-0.516314353793859,-0.0590188042260706,0.0837058359757066,0.830156086478382,0.892905714455992,0.577227488625795,0.873947314918041,0.599186100997031,-0.28200390888378,0.136816568672657,-0.551642711739987,0.239381074905396,0.903351426590234,0.675958479754627,0.848921946249902,-3.44676829159364
-0.248366155698821,-0.565317956458991,-0.847017045352809,-0.103297178701407,-0.664858863219773,-0.648496704549256,-0.91864316780735,-0.576661249061657,0.39213056769222,0.450112127233297,-0.263268111739308,-0.436034770682454,-0.608053621370345,-0.934299527201802,0.250618163496256,-0.285338522866368,-0.0251314658671618,0.980529978871346,0.925929169170558,-0.137537201400846,-0.190466635860503,0.195403395220637,0.653095402754843,-0.720825234893709,0.329521752428263,0.985725643113256,-0.948420704808086,0.51419339235872,-0.855815914459527,0.616296156775206,4.69175463900946
0.433966025374768,0.992478037575815,0.9117128391403,0.880306736597324,0.912629252592129,0.927369064512512,0.921669702273457,0.846363485109929,0.264249096158892,0.947156094014645,-0.0180548164062202,0.44643266685307,-0.367296962067485,0.389747051522136,-0.378768867813051,0.37441999046132,0.903504701796919,0.884601462166756,0.872466170694679,0.886303971987218,0.279825151432306,0.303133150562644,0.752024034503847,-0.01293691014871,-0.0168113633990288,0.622409227769822,0.820841044187546,-0.991457344498485,-0.623715904075652,-0.0494500901550055,-0.56721903794131
-0.343828078154375,-0.143588705007457,0.0509099096323025,0.640798899924465,-0.526736184006814,0.114066215556319,0.756633160001269,-0.506149916100325,0.421285971533507,0.207762497011572,0.289492091629654,0.0133441793732345,0.843123477883637,-0.123491135891527,0.722406684421003,-0.0977051360532641,0.773778527975082,-0.490161660593003,0.0480265389196575,-0.310124725103378,0.164485246408731,-0.449981475248933,-0.14769309014082,-0.103979073930532,-0.8887679730542,-0.039134687744081,-0.217313800938427,-0.231752444058657,0.378274137619883,-0.128189027309418,-3.46883160070255
-0.751900574213772,-0.38857322303149,-0.932012139239235,-0.0770600145203638,-0.920602502809859,-0.638917772931228,-0.989908431688734,-0.802027653202275,-0.669268084689975,0.304434696678072,-0.562032868620008,-0.482863992918283,0.832801776006818,-0.620549980551004,-0.0679239309392869,0.877813561353832,0.409721543081105,-0.00528530217707157,-0.943084571976215,-0.223190682474524,0.600278264842927,0.506174795329571,-0.283838676288724,0.33359600789845,0.575755123514682,0.169537507928908,-0.621647386346012,-0.693403448909521,0.200842224061489,-0.595727185718715,0.78378927936136
-0.948122044152295,-0.916376559952221,-0.852300796132937,-0.38897083737397,-0.96614852253155,-0.7334186921562,-0.919131434516962,-0.720944641562729,0.535827725660056,0.553616307675838,-0.0143173011019826,-0.233121467754245,0.413972400128841,-0.618551423307508,0.912883989047259,0.487224011216313,0.798377769533545,-0.601215444970876,-0.50308491056785,-0.893034623935819,-0.254779161885381,-0.635338313877583,-0.278969758655876,0.582050071563572,0.117146434728056,-0.495952206663787,0.271445198915899,-0.93192707747221,-0.392445337027311,0.85483411885798,-2.9357127249568
0.512118835206018,0.447413879832064,0.770894260868283,0.683895138888806,0.231497290356103,0.233178204563053,0.374660323344535,0.429911705663876,-0.0702527668327093,0.281815026886761,0.795182996429503,-0.350177169777453,0.486777222249657,-0.258122269995511,-0.987941945903003,0.0890027061104774,0.824308330193162,0.0124233425594866,0.980609660036862,-0.947430573403835,0.284954726696014,0.208707402925938,0.557451855856925,-0.994435119908303,0.139286048244685,-0.846084011718631,0.194990397430956,-0.70202507218346,0.607594962231815,0.111535112839192,2.0836931254343
0.725566103732559,0.80564913261999,0.898862934791536,0.842074825843878,0.970049696726327,0.856330555625102,0.962518888747418,0.928273694696927,-0.0366816786117852,-0.557322467211634,-0.466662141028792,0.549383227247745,-0.325706833507866,0.426053249742836,0.839218860957772,-0.443170870188624,-0.359208944253623,0.676482232287526,0.0246061156503856,-0.836892461869866,0.634203337598592,-0.843013933859766,-0.474943186622113,0.885653236880898,-0.246920957695693,-0.88596837548539,0.144382084254175,0.41388684278354,0.614364649169147,-0.649895938113332,0.259135902192936
-0.955464868808114,-0.907903809328802,-0.653310734829212,-0.886403885162716,-0.653307020859714,-0.110154754820614,-0.925794732483099,-0.843813547578185,0.793499904219061,0.0260577597655356,0.502159275580198,0.738829539623111,-0.376471132505685,-0.306094693019986,0.93361704936251,0.271931095980108,-0.147910706233233,-0.279873904772103,-0.392798378132284,0.137524078134447,-0.640776100568473,0.976502135396004,-0.380820483900607,0.113605601713061,-0.128310129977763,-0.707970383111387,-0.504415102303028,-0.244686225894839,-0.240955679677427,-0.41256008669734,0.670789573693941
0.833294484430465,0.513477942936635,0.543447620117073,0.394760401115365,0.950469047735717,0.0602355440992288,0.53866111018051,0.311286667249299,0.0286778695881367,-0.0257470607757568,-0.668732285499573,-0.108853344339877,-0.713891678489745,0.20360969658941,0.380539230536669,0.363300716038793,0.0813694945536554,-0.290944177657366,0.969691412523389,0.321401679888368,-0.0502198869362473,0.663541874848306,0.200667700730264,-0.800733389332891,-0.637642511632293,-0.74897104781121,0.0271301637403667,-0.420629255007952,-0.721828368958086,0.308389507234097,-0.928210308807771
-0.0809758166278772,-0.246915623745457,0.238811125005657,0.742211771653885,-0.711228484881631,-0.0681006302564563,0.528096908779027,0.829339129226085,-0.186554122716188,-0.205037319101393,0.512616960797459,0.562072452157736,-0.106324438005686,-0.388521098066121,-0.941475520841777,-0.246933299582452,-0.652683962602168,0.353679108899087,0.0579460225999355,-0.373308840207756,0.525269544683397,0.854621179401875,-0.857561746612191,-0.553243868984282,-0.897461106535047,0.239773702807724,0.0158552937209606,0.39558303495869,-0.862210667226464,-0.016232377383858,10.7254541673189
0.553373128766276,0.784723980385621,0.51481656712156,0.61828745684173,0.718491351874273,0.840161917478557,0.67297857873016,0.838726196402681,-0.188979890663177,0.0176029158756137,0.346325594000518,-0.736053058877587,0.886350895743817,0.877262471243739,-0.12870138976723,0.997264227829874,0.105244333390146,-0.874128538649529,0.664449427742511,-0.825087153818458,0.491256565321237,-0.291892850305885,-0.990033849142492,0.98153050430119,-0.534263192676008,-0.451861538458616,-0.760379672516137,-0.196697684004903,-0.268287587910891,-0.411542015150189,6.97545600961832
-0.577966578180675,-0.602733480862777,-0.838242790125407,-0.33599623173485,-0.528569116740858,-0.596498301756432,-0.480125935076976,-0.555044729983397,-0.725132211111486,0.300786388106644,0.848001958802342,-0.666665040887892,-0.610751869156957,-0.828215039335191,-0.597881675232202,0.425900613423437,0.874980593565851,-0.826175750698894,-0.0750683611258864,0.0480739306658506,-0.125978515017778,-0.313285239506513,0.750000311993062,0.233702069148421,0.989088378846645,-0.742248229216784,0.899281633086503,0.654084137640893,0.539083672687411,0.993849454913288,20.0740648490268
-0.073135388649889,-0.587005512106513,0.443467072831499,-0.00722515602551488,0.116024664053745,-0.469022287694644,-0.301124067714515,0.141983029552234,0.101578168105334,0.0915438118390739,-0.13329894002527,-0.810304292477667,-0.686409127432853,0.971885818056762,-0.713762242812663,0.640306331217289,0.966067051514983,-0.554298375733197,-0.590901124291122,0.943648034706712,-0.742501132655889,-0.607050955761224,-0.0417638667859137,0.269253828097135,0.135465543717146,-0.754283129703254,-0.491431023459882,0.255219371989369,0.427294793073088,0.780610523186624,-7.38965605976132
-0.404795674254186,-0.472646763852118,-0.15407804295567,0.160368583096347,-0.380042958505877,0.390854385727841,0.698959913808258,-0.255437852915955,0.540729217231274,0.17780547356233,0.406060596928,0.618316662497818,0.988064405042678,0.392327365465462,-0.0411824295297265,-0.235412718262523,0.667709801346064,0.969789048656821,-0.951510848011822,-0.959251927677542,0.592642781324685,-0.0432352470234036,-0.571555685717613,0.0946415821090341,-0.521418543998152,-0.71699489466846,0.290671390481293,-0.814111902844161,0.0581145365722477,-0.68253942206502,-0.482827499840312
0.401884087906619,0.808198247044464,0.334155237069617,-0.138510162209375,-0.456017719554463,-0.347547963027925,0.276992750224792,-0.42205004399393,0.890901057515293,0.125240535940975,0.532152038998902,-0.071854114998132,-0.453730966895819,0.8661994850263,-0.614200649783015,0.0762158278375864,-0.709597581997514,0.571815765928477,-0.0686931875534356,0.245081402827054,-0.0186296403408051,0.0962249953299761,0.0383680216036737,-0.838196066208184,0.491402857005596,-0.590491855982691,-0.65452443016693,0.309290111064911,0.270477338694036,0.0890536922961473,-43.820636566876
-0.670025893382227,-0.929386553590838,-0.725138194777192,-0.275912553450513,-0.845941238592333,-0.847302619077614,0.203800641606589,-0.498554014741499,0.0606911876238883,0.45959202805534,-0.714710396714509,0.307117582298815,-0.584889094345272,0.939852481242269,0.994258278049529,0.488294477574527,-0.968966979067773,0.181177375838161,0.113007969222963,-0.15445436630398,-0.787730757147074,-0.384060796815902,-0.297351847868413,0.119829003699124,-0.64602977456525,0.480344105977565,-0.371475489344448,0.891028077807277,-0.800335842650384,-0.0170465745031834,7.51516867023356
-0.79035773542366,0.619030973531072,0.386861885718079,0.272534988733313,0.300913136807896,0.31860654158523,0.630140970851629,-0.29078620849813,-0.516850206069648,-0.529568359721452,0.446985198184848,-0.59293751232326,0.372555033303797,-0.159515385050327,0.207391323521733,0.16069044591859,-0.180464985780418,-0.418403445743024,-0.478001209907234,-0.291451497003436,-0.0917344987392426,-0.117809792980552,0.874508666340262,0.571567870676517,-0.255044350866228,0.421533133368939,-0.976304729003459,0.400449328590184,-0.437470657750964,0.300364631228149,2.74887336730955
0.684301838825984,0.829771945036367,0.226527454777669,0.456953713215239,0.712972617431073,0.630487512789998,0.569462542168295,0.748147894817248,-0.24218375608325,0.400732360314578,-0.103034058585763,0.622439624276012,0.804159403312951,0.424733797088265,-0.249115373473614,0.813661685213447,0.727261847816408,0.0742800044827163,-0.111933189909905,0.844487050082535,0.534700395539403,-0.940712511073798,-0.650640025734901,-0.851030130404979,0.968639191240072,-0.276826265268028,0.939505141228437,0.564383015502244,-0.682721503078938,0.607114229816943,-49.5608169332669
