"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Y_train"
-0.963766144852148,-0.999598013951226,-0.985955112590252,-0.997117108348573,-0.986019525681013,-0.919219367459537,-0.964364754491957,-0.979840444644892,0.778650677297264,-0.64126436971128,6.57146589591126
-0.679035656010339,0.524124093668292,0.77909663357089,-0.593951943496194,0.227017783897401,0.332382765651633,0.13403716238067,-0.293201863868837,-0.804262948222458,0.792602588422596,1.05805358620814
-0.715538264168361,-0.710598738645572,-0.75804852212098,-0.741244642650594,-0.267858071567989,-0.490574164502835,-0.725781748510708,-0.167173309096407,-0.577594205271453,-0.371164954733104,0.786655040187136
0.991787982347811,0.773231879176035,0.989068757944469,0.987797261256287,0.970434017964367,0.955219182149005,0.641819197837262,0.921009036585893,-0.699518581386656,0.130384427029639,1.47244795764949
-0.101231422636095,-0.19896701011421,-0.422453304395952,-0.469506673021568,-0.601439307648735,-0.455045374008253,-0.605507276454991,-0.0492200214450922,0.910258937161416,0.621739958878607,-10.232809372559
-0.770199762404305,-0.819116616964229,-0.299732274541874,-0.553738691158071,-0.679515275957838,-0.848565537132162,-0.076019323520508,-0.666194213905954,-0.370153804309666,-0.997891242150217,-8.79049758965818
0.53355198426073,-0.0501530348603847,0.761202276774345,-0.460547179673041,0.274403616440253,0.202376937625319,-0.158892564261856,0.093446535233858,0.621538587380201,-0.549912084359676,11.0078416077726
-0.178434828014191,-0.1812171331165,0.164698736464766,0.0074045454600753,-0.772283812363608,-0.0111130546293345,-0.4747183392955,0.427784315353738,-0.38304862100631,-0.742839881684631,-6.89013527076699
-0.987925414954527,-0.918359860165975,-0.80635917593145,-0.894357763551087,-0.531840954156245,-0.808095433795026,-0.882883303812251,-0.59978708861324,-0.134280229918659,0.184684672392905,-1.8217970293628
0.874671280108679,0.931310969624198,0.952837281124714,0.980626328298844,0.96652446856081,0.547416475493208,0.824758920545257,0.769295024476039,-0.180532452184707,0.858277783263475,23.3944603914326
0.797149619752731,0.276376004605932,0.8808902576408,0.889025878112953,0.568783132189349,0.284218566573344,0.298868869593131,0.553757076058536,0.658645671326667,0.199548086617142,-7.70003743461954
0.0907358124837823,0.413112934898044,0.0485191550228208,0.50323815203986,0.294522865031563,-0.10125623548108,0.453815360165224,0.851889390583866,-0.479314859490842,-0.919529234990478,-1.72044559858186
-0.503734362038551,-0.313249536183751,-0.242259695338082,-0.24763226369806,0.437970730275077,0.115368029616377,0.386366770275893,-0.794457433895309,0.784464133437723,-0.141760635655373,-0.122954468618429
-0.259674365647794,-0.32777263785004,-0.814498510183364,-0.594467902287499,-0.221195460938887,-0.523968401030167,-0.497740762587539,-0.101249188626072,-0.960186148993671,-0.888123907614499,-1.08535876266663
0.982557359994181,0.856639557325357,0.994526588525273,0.760457311471396,0.964318737205931,0.987645469497122,0.959405309897861,0.720000572401557,-0.829116146545857,-0.602700902614743,37.2534637215752
0.398436136562572,0.803118902062963,0.244789125648686,0.52086133578995,-0.0453467590573543,0.489160996968919,0.279267972595671,-0.595900052901195,-0.852947766892612,0.432636719662696,-20.4099741980426
0.774774086086576,0.342440491926367,0.710441637756528,0.730598681472622,0.648155361754989,0.610984788960347,0.984400860451017,0.367720548017972,0.213101423345506,-0.155683727003634,-19.7702813060089
0.72611924984901,0.14425160461722,0.455070172976212,0.811957833172672,0.191193797268897,0.462803594755699,0.0247969189084551,-0.0403809091967392,0.278217490296811,0.00346888275817037,8.76625940378462
0.759606397587514,0.700339468501612,0.834755025836331,0.904237459977284,0.708404721000262,0.879755576000041,0.2660310024519,0.667051029001418,0.100688325706869,-0.102420658338815,-3.960413904156
0.0962460671119745,0.673527869504671,0.742492846363111,0.248411270939656,0.110801087987871,-0.741791208381171,-0.130566852173024,-0.126095043988527,-0.385114482603967,-0.754984503146261,-12.7888044475663
-0.708746991450487,-0.141172691555314,-0.46589657120533,-0.315355664678748,-0.598670777843763,-0.519530131810934,-0.345316473427105,-0.294494070122607,-0.520315649919212,-0.555019810330123,2.44098216742043
0.764780917959905,0.559732599702126,0.914594773262448,0.780310391828144,0.486649493796615,0.908650768218543,0.0158814255820774,0.25495855680883,0.233613141812384,-0.949396406766027,-4.49443719817409
-0.801269376501774,-0.297535570715487,-0.566658397289343,-0.818581782643873,-0.730660603757824,-0.547070572626024,-0.308351679886403,0.322448712999213,-0.167931380216032,-0.687382316682488,-1.18385943986593
0.108246878472928,0.752606308525413,0.315090469741337,0.525345326404652,0.50402990184232,0.741749333831353,0.407705750534824,0.430588081478073,-0.0547047737054527,0.386124889366329,-12.1061221215718
-0.758945751825665,0.171546368206617,-0.642795930932941,-0.577402872572181,-0.892796013884408,-0.870323955323641,-0.744126052240403,-0.818438074824821,-0.320139868184924,-0.48824958736077,1.91814360611128
0.429502960358461,0.0276177666402198,0.143709440812953,0.217511848188692,-0.318147557587454,0.890367824563094,0.266803599149678,0.670839090431761,0.318145330995321,0.921114209573716,0.289932200268738
-0.62693532116915,-0.840223473576395,-0.88204362221033,-0.928622761913242,-0.835653322652624,-0.631348705533558,-0.573327019466212,-0.810733405681652,-0.843829123768955,-0.441586275584996,1.35891737983975
0.120737812994056,0.142655017585249,0.253570863510947,-0.541995247884611,0.260899228867294,-0.212161480515642,-0.0793178473807162,0.570466755028153,0.0442356090061367,0.0623839846812189,23.433035279738
0.34185039654174,0.162297305307091,-0.481550819644232,-0.0303979484053591,-0.410010066454922,-0.246037920568686,-0.164538606243249,-0.361539816849414,-0.20385684305802,-0.887451646383852,-2.69800086927618
