"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Y_train"
0.29127703094855,0.238183435518295,-0.351999688893557,-0.407483192626387,0.877690087538213,-0.808118008077145,0.321378591004759,0.549477552995086,-0.448178061284125,-0.42203206056729,-0.188038955908269,0.598309005610645,0.983771748375148,0.645763265900314,-0.171132708899677,0.582488446030766,0.612304026726633,-0.606142872013152,-0.357956406660378,0.714365104213357,1.11189856890819
0.568540881387889,0.330000418704003,-0.671789201442152,0.575596463400871,-0.837554405909032,-0.992017354350537,0.626154828816652,0.477543096058071,-0.90998346824199,0.749217446427792,-0.231055472977459,-0.583343609701842,-0.277988159563392,-0.118701272178441,0.2940030884929,-0.781809692271054,0.0136453197337687,-0.755088441539556,0.706399772316217,-0.222350022289902,-8.17355675463105
-0.255547163076699,0.370256642345339,-0.788981133606285,-0.881645786110312,-0.163634455762804,0.367000854574144,-0.504895557649434,-0.644815091975033,-0.822337575256824,0.344350200146437,0.804732094984502,0.154097166843712,0.924469206947833,-0.749959281180054,-0.795128348749131,0.175744644366205,0.0201127752661705,-0.215135340113193,0.475014003925025,0.148705935571343,-6.17468636281698
0.521681330166757,-0.638344088103622,0.464518083259463,0.013807958457619,0.760221544653177,-0.441025230102241,0.505584768019617,0.743600324727595,-0.156147360801697,-0.620864088647068,0.357467718422413,-0.515283579006791,0.409742127172649,-0.947652091737837,0.773396732285619,-0.0740406299009919,-0.528442093171179,-0.617507939226925,-0.94417925644666,-0.970099576283246,1.68750900137976
0.132008593063802,-0.838797601405531,-0.42039375891909,-0.273495146539062,0.219600590877235,0.0490342718549073,-0.991067976225168,0.743567800149322,0.32218783441931,-0.143557632807642,-0.419240225106478,0.834879651200026,0.680433759465814,0.86621578829363,-0.119807964656502,-0.0251044700853527,0.886363001540303,0.875284754205495,0.49638015544042,0.170166022144258,6.9296897735931
0.866812760010362,-0.309514992404729,0.433096989523619,0.113549190573394,-0.175471445545554,0.731599722988904,0.0542152691632509,0.855568783357739,0.851979096885771,0.0851987283676863,0.572154310997576,0.584642425179482,-0.614340560045093,0.344347317703068,-0.182373076677322,-0.879329761024565,-0.559890837408602,0.940752403344959,0.878724283073097,0.744688340462744,-26.0424068793253
0.12387260235846,-0.600419859401882,0.205129804555327,0.624686140567064,0.469053834211081,0.226730469614267,0.422079721931368,-0.300043373834342,0.704750217497349,0.13682448817417,-0.504833890590817,-0.152366972528398,-0.253498546779156,0.892265142407268,0.944964830297977,-0.505533718969673,-0.606629505753517,-0.275783134158701,-0.146506076212972,-0.711782629601657,11.163996827994
0.786920240614563,-0.742886822205037,-0.734343844931573,0.172362316865474,-0.189779141917825,-0.0225322963669896,0.461162009742111,0.0597825339064002,0.16866318276152,0.248419415671378,0.809348933398724,-0.62402966665104,-0.624983055517077,0.870109488721937,0.422393811866641,-0.033500861376524,-0.539824438281357,-0.0205963803455234,0.0992140602320433,-0.921866153832525,6.51884134479358
-0.107772799674422,-0.419597557745874,0.0547835207544267,-0.657519329339266,0.487339402548969,-0.484130049590021,-0.897094568703324,-0.55840582260862,0.925462887156755,-0.434340313542634,0.869427163153887,0.542100074701011,-0.431938773021102,0.230255038011819,0.220013907179236,0.165642868727446,0.975352761335671,-0.36483399849385,0.402211321983486,0.90844603208825,5.86605237987215
0.530060137156397,0.81767553742975,0.214823423419148,-0.558348606340587,-0.866699554957449,0.497865348123014,-0.35738300671801,0.720838236622512,0.606468187645078,-0.405030208639801,0.667979751713574,0.284680064767599,-0.604245973750949,-0.0193389542400837,0.460371154360473,-0.813082164619118,0.55527407862246,0.654277223628014,0.24888759246096,0.565779316239059,-6.1449252108296
